replace,abstract
http://hdl.handle.net/1957/16081,"Many publications, documents, codes and guidelines exist related to the seismic evaluation and rehabilitation design of existing buildings. This report discusses the assumptions and methods employed for investigation of two wood structures using four references: FEMA 154, FEMA 356, ASCEI per SEI 31, and 1997 UBC. The screening performed using FEMA 154 demonstrates the importance of conducting pre-inspection investigation of existing documentation such as construction drawings. In the absence of this information, the screening indicated that the structures would not require additional evaluation. A plans check revealed a deficiency in the structural systems, that if included in the evaluation, would mark them for additional analysis. This investigation examines the demand-to-capacity ratios for shear walls and roof diaphragms in the two wood-framed structures. It was expected that requirements for the design of new structures in the 1997 UBC would be the most conservative of these references. It was also expected that the rehabilitation design provisions of FEMA 356 would be more conservative than the existing building evaluation provisions in ASCE per SEI 31. The results of this study show that the new building design provisions in the 1997 LJBC are not necessarily conservative when compared to the rehabilitation design provisions in FEMA 356. In addition, the provisions in the design documents FEMA 356 and the 1997 UBC are not necessarily conservative when compared to existing building evaluation provisions in ASCE per SEI 31. The likely cause of the unexpected results is the conservative Linear Static Procedure and associated m factors for wood in the FEMA 356 and ASCE per SEI 31 documents. Additional research is needed to better calibrate these factors and associated acceptance criteria to account for duration of shaking, the number of cycles of nonlinear behavior, redundancy, etc."
http://hdl.handle.net/1957/61730,"In transboundary river basins, political borders oftentimes trace shared rivers across a basin. A border between territories can be seen as a space that is separated; however, it is actually one with the potential to unite populations and environments. A river basin is generally defined by its topography and hydrology. New paradigms in river basin management point towards expanding this definition to include culture, values and placed-based knowledge (Jackson 2011; Jackson et al. 2015). By including these aspects, we can have more informed and comprehensive planning that addresses the needs of river basin residents (Wolf 2008; Jackson 2011). This research explores and addresses how incorporating culture and values is being implemented and included in river basin management plans (Wolf 2008; Cosens 2012; Jackson and Palmer 2012) through a case study of the Sixaola River Basin— an international transboundary river basin located in Central America that is shared between Costa Rica, Panamá and five indigenous communities: the Bríbrí, Naso, Cabecar, Brunca and Ngöbe. This case study exemplifies how these practices are being applied to water resources management at international, national and local levels. Through collaborative participatory research, videography, photography and storytelling, I explore lessons learned in the Sixaola River Basin and take note of how this approach can be used in other international transboundary river basin management plans worldwide (Jackson et al. 2015). Findings in this work include: 1) the importance of integrating culture and values in river basin management, 2) the effectiveness of co-managed research, and 3) the value of increasing communication and information exchange of river basin residents."
http://hdl.handle.net/1957/61884,"Offshore renewable energy (ORE) has the potential to be a significant source of future global electricity production, reduce carbon emissions, decrease dependence on energy importation, and stimulate economic growth in coastal and remote areas. The availability and abundance of ORE, paired with growing coastal population centers, position offshore wind, wave, and tidal energy technologies as viable means for providing power to coastal areas. The key to making these technologies feasible is providing electricity through reliable, efficient technology, and at competitive prices. The objective of this research is to explore novel approaches to improving ORE performance, cost, and reliability. In the first two studies, I propose methods to optimize co- located wind-wave installments, investigating the feasibility and potential benefits of placing offshore wind turbines and wave energy converters (WECs) in the same leased ocean area. In the third and fourth studies, I explore the feasibility of emergency wave energy generation during sustained outages in coastal areas. To characterize which machine learning methods are best suited to predict storm-related, sustained transmission outages on the Oregon coast, I compare multiple machine learning regression methods. I then use the results of this study in an analytical cost model for emergency wave energy generation after a sustained outage. The final study reviews reliability-based design optimization applications in offshore renewable energy systems, highlighting areas for future work."
http://hdl.handle.net/1957/61836,"Approximately 2700 years ago, Greek settlers from the Northwestern Peloponnese region of Achaea emigrated to the central coast of Southern Italy along the Gulf of Taranto. The city they founded, Metapontum, served as an important center for Magna Graecia, the lands on the Southern Italic peninsula wholly populated by Hellenic peoples. With growing population came the need for increased agricultural production, with the Khra of Metapontum (those administrative areas separate from the city proper) expanding rapidly inland within 50 years of initial settlement. This study, located in the Venella River Valley approximately 7 kilometers Northwest of the ancient center of Metapontum (now the modern town of Metaponto), seeks to identify and characterize the agricultural soils from this early phase of expansion, in an area known as one of the first utilized for the purpose. To that end, a type sequence was identified and described in the valley bottom containing a buried soil believed to be the ancient agricultural surface. Carbon dating of in situ terrestrial snail shells from this soil was completed, and it was determined to be the appropriate age. Eleven other soil sequences throughout the valley were described, with two of them containing horizons believed to be continuations of the buried soil from the type section. Four of them were located within an archaeological site dating to the early Greek occupation of the valley. From this, each sample collected was subject to X-ray Fluorescence and Mehlich Analysis, to identify the geochemical signature and plant-available nutrients present (the latter serving as proxy record of ancient fertilizer use). This data was then subject to statistical analyses in order to determine both the potential extent of the buried agricultural soil as well as its connection to the soils present within the archaeological site. Furthermore, a first chemostratigraphic framework for the valley was completed, allowing future researchers to directly compare, via geochemical analysis, samples to the framework created by this research. Ultimately, it was determined that the buried soil identified in the type section is geochemically linked to those soils present at the archaeological site, making it highly reasonable that it was the Greek occupation surface. The results of the Mehlich Analysis revealed that some locations possess elevated levels of necessary plant nutrients that may be indicative of ancient agricultural practices, however more work would be necessary to reveal the true extent of modification."
http://hdl.handle.net/1957/61759,"DNA is often described as the “blueprint for life”. In eukaryotes this information is contained within linear chromosomes of varying size and number. During cell division, the chromosomes must be faithfully segregated into each daughter cell to avoid disease and sustain life. This process is carried out by the kinetochore complex, linking each chromosome to the spindle microtubules during anaphase. Advances over the past several decades have shed light on the characteristics of centromeric DNA sequence, as well as the mechanisms by which the proteins of the kinetochore recognize this locus and build a bridge to microtubules. However, the extent of sequence variability within the centromere has only recently become clear, requiring us yet again to address questions about the role of DNA sequence in centromere function. Divergence also is a hallmark of kinetochore proteins. Examination of the centromeres and kinetochores of a more diverse array of organisms should provide insights into the conserved sequence elements and protein interactions that are fundamental to chromosome segregation. In this dissertation, I describe extensive characterization of the centromere sequence of numerous N. crassa strains, revealing a large degree of variability but no observed functional differences. This work provides insight into the extent, and mechanisms, of centromere sequence evolution. I also describe studies of the kinetochore proteins of N. crassa, including a full set of tools for extensively probing the inner workings of the kinetochore of this filamentous fungus. This work emphasizes the extent of variability in this critical protein complex and suggests the need for similar work in more diverse organisms."
http://hdl.handle.net/1957/11553,"Error-correcting output coding (ECOC) is a method for converting a k-classsupervised learning problem into a large number L of two-class supervised learningproblems and then combining the results of these L evaluations. Previous researchhas shown that ECOC can dramatically improve the classi cation accuracy of supervisedlearning algorithms that learn to classify data points into one of k   2 classes.An investigation of why the ECOC technique works, particularly when employedwith decision tree learning algorithms, is presented.It is shown that the ECOC method is a compact form of voting amongmultiple hypotheses. The success of the voting depends on that the errors committedby each of the L learned binary functions are substantially uncorrelated.By employing the statistical notions of bias and variance, the generalizationerrors of ECOC are decomposed into bias and variance errors. Like any votingmethod, ECOC reduces variance errors. However, unlike homogeneous voting, whichsimply combines multiple runs of the same learning algorithm, ECOC can alsoreduce bias errors. It is shown that the bias errors in the individual functions are uncorrelated and that this results from non-local behavior of the learning algorithmin splitting the feature space.ECOC is also extended to provide class probability information. The problemof computing these class probabilities can be formulated as an over-constrained systemof linear equations. Least squares methods are applied to solve these equations.Accuracy of the posterior probabilities is demonstrated with overlapping classes anda simple reject option task."
http://hdl.handle.net/1957/13186,"Regression equations applicable to biomass components of standsof western hemlock [Tsuga heterophylla (Raf.) Sarg.} were developedby destructive sampling of a thinned and an unthinned stand ofwestern hemlock near Seaside, Oregon. Equations predicted more live-branchbiomass and less dead-branch biomass per tree for the thinnedstand, but equations for biomass of foliage, twigs, stern wood andstem bark did not differ significantly between stands. Concentrationsof N, F, K, S, Ca, Mg, and Mn in tree components were determined and aboveground tree biomass and nutrient content were estimatedfor both stands.The biomass data was used in conjunction with published data tomodify an existing computer model in order to simulate growth andnutrient cycling of western hemlock stands. The FORCYTE computermodel, originally developed for Douglas-fir forests in BritishColumbia by J. P. Kimmins and K. Scoullar, was used. Calibration runs indicated that yield in FORCYTE was extremely sensitive to theparameter defining the rate of mineralization of soil organic matter,a process which supplied the majority of N available for tree uptake.The mineralization rate was set initially so that yield remainedconstant in three succesive 90 year rotations, which resulted in a4.1% loss of soil organic matter over the 270 year period. Simulationsof 6 different 270 year management scenarios of varying intensityindicated that more intensive management (e.g., whole-tree harvestingand commercial thinning) caused faster depletion of soilorganic matter and site N capital, resulting in an eventual declinein site productivity in later rotations. Simulations suggested thathemlock forests may not begin to accumulate soil organic matter untilthey approach old-growth status. Predicted declines in soil organicmatter caused by intensive management were compared to documentedlosses of organic matter in agricultural systems. FORCYTE predictedsoil organic matter would eventually equilibrate in about 1500 yearswhen inputs to the soil organic matter pool balanced decomposition,resulting in an equilibrium yield level well below that of the firstrotation, but sustainable in perpetuity. The strengths and weaknessesof the FORCYTE model are discussed. The predicted trends arebased on currently available information, but it must be realizedthat as more information becomes available, predictions will inevitablychange."
http://hdl.handle.net/1957/17023,"An important factor affecting the strength and ultimate load of wood structures is the strength, stiffness and durability of itsjoints. Therefore, the behavior of nailed joints must be given properconsideration when designing and analyzing wood structures. Presently,formulas for determining the strength of nailed joints under withdrawalloads, as outlined in the National Design Specifications and theUniform Building Code, are based on the statistical regression betweenmaximum withdrawal load (W) and the material properties of the wood andnail.New models were developed which predict W, withdrawal resistance(WR) and withdrawal stiffness (WK) based on the actual forces responsiblefor holding the nail in the wood. These include a normal forceto the nail due to the elastically compressed wood around the nail andthe resulting friction between the wood and nail surfaces. Theaccuracy of these models were compared to the accepted formulas in thedesign codes and were found to be superior in predicting W, WR and WK."
http://hdl.handle.net/1957/18332,"Over-the-counter (OTC) wood preservatives canprovide wood with both a moisture barrier and fungicidalprotection against biodeterioration, yet there is littlecomparative data on the performance of thesepreservatives. In this study, the potential of variouslow-toxicity, OTC preservatives was evaluated on fivewestern wood species, western redcedar (Thuja plicata),western hemlock (Tsuga heterophylla), Douglas-fir(Pseudosuga menziesii),lodgepole pine (Pinus contorta),and coastal redwood (Sequoia sempervirens). The activeingredients tested were copper-8-quinolinolate, coppernaphthenate, zinc naphthenate, 3-Iodo 2-propynylbutlycarbamate(IPBC), Bis (tri-n-butyltin) oxide(TBTO), TBTOIPBC, TBTOchlorothalonil, and TBNtrichloromethylthio-phthalimide (Folpet). Small blocksand stakes of each species were dipped for 3 minutes inone of twelve OTC preservatives to simulate homeowner application. To examine the efficacy of thesepreservatives, treated blocks were subjected to amodified American Society of Testing and MaterialsStandards (ASTM) D2017-81 soil-block test to evaluateabove ground decay resistance as measured by wood weightloss following exposure to Postia placenta (Fr.) Cookeor Trametes versicolor (L:Fr.) Pilat, a brown and whiterot fungus, respectively. Test stakes were placed insoil-beds maintained in an environmentally controlledgreenhouse. The stakes were evaluated for the degreeof decay at 3 month intervals for the first year,followed by 18 and 24 month ratings. Preservativetreatments improved performance of most species exceptlodgepole pine; improvements were most noticeable insoil-bed trials with redwood and western redcedar. Theresults suggest that topical application of commerciallyavailable preservatives has merit for enhancing theperformance of naturally durable woods in soil contact,but their value for less durable woods is questionable.Wood used above-ground will benefit most from suchtopical treatments, however, for best performance ayearly reapplication might be necessary for the lessdurable wood species."
http://hdl.handle.net/1957/18864,"Tolerance analysis and synthesis plays a vital role in the success of a product design because it directly affects product quality and manufacturing cost. It also affects manufacturing process selection and planning. This research provides a review of several commonly used assembly tolerance analysis models and evaluation of their limitations. A new assembly tolerance analysis model is proposed based on process capability indices, mean shifts and tolerance specifications which can be used to bridge the gap between design and manufacturing. A computer tolerance analysis system that integrates the proposed tolerance analysis model as well as several other assembly tolerance analysis models with a parametric CAD package and a manufacturing process database is described. This system can aid the user to perform tolerance analysis and design concurrently with CAD modeling, and discover potential manufacturing and assembly problems at the design stage. The integration of various modules of the system involves dynamic data exchange(DDE) and object linking and embedding(OLE) under Windows environment. The system allows determination of tolerances on critical assembly dimensions and updating of CAD drawing. Furthermore, allocation of part dimension tolerances may be performed by making use of the data on various manufacturing process capabilities. Examples are presented to explain the use of the developed model and the tolerance analysis system."
